CaseRef,CaseId,CaseSystemId,NamedIndividual,AccusedRef,CaseStart_date,CaseStart_date_as_date,Case_date,Case_date_as_date,Age_at_case,CaseCommonName,Commission,Complaint,Correspondence,Chronicle,Other,Suspects_text,UNorthodoxRelPract_p,UNorthodoxRelPract_s,Consulting_p,Consulting_s,Demonic_p,Demonic_s,Demonic_possess_p,Demonic_possess_s,Fairies_p,Fairies_s,Folk_healing_p,Folk_healing_s,Maleficium_p,Maleficium_s,Midwifery_p,Midwifery_s,ImplicatedByAnother_p,ImplicatedByAnother_s,Neighbhd_dispute_p,Neighbhd_dispute_s,PoliticalMotive_p,PoliticalMotive_s,PropertyMotive_p,PropertyMotive_s,RefusedCharity_p,RefusedCharity_s,Treason_p,Treason_s,Other_p,Other_s,OtherText,NotEnoughInfo_p,NotEnoughInfo_s,WhiteMagic_p,WhiteMagic_s,Charnotes,DemonicPact,DevilNotes,WitchesMeeting,MeetingName,DevilPresent,Maleficium,CommunalSex,DevilWorship,FoodAndDrink,Dancing,Singing,SingingText,OtherPractices,MeetingNotes,Elphane/Fairyland,Food/Drink,SpecificVerbalFormulae,SpecificRitualActs,Familiars,Shape-Changing,Dreams/Visions,UnorthodoxReligiousPractice,SympatheticMagic,Ridingdead,FolkNotes,HumanIllness,HumanDeath,AnimalIllness,AnimalDeath,FemaleInfertility,MaleImpotence,AggravatingDisease,TransferringDisease,LayingOn,Removalbewitchment,Quarreling,Cursing,Poisoning,RecHealer,HealingHumans,HealingAnimals,Midwifery,DiseaseNotes,PropertyDamage,WeatherModification,OtherMaleficiaNotes,OtherChargesNotes,ClaimedBewitched,ClaimedPossessed,AdmitLesserCharge,ClaimedNaturalCauses,Nodefence,DefenseNotes,CaseNotes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"C/LA/3130",3130,"LA",-1,"A/LA/2989",,,"6/9/1658","09/06/58 00:00:00",,"Mylne,John",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,"Healed by wrapping a woman up in a linen cloth and then burning it.  Also used powder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,"His primary charge seems to be charming.",0,0,0,0,0,,,"LEM","07/15/02 12:02:54","LEM","10/08/02 10:57:22"
"C/LA/3131",3131,"LA",-1,"A/LA/2990","31/3/1658","03/31/58 00:00:00","6/4/1658","04/06/58 00:00:00",,"Sinclair,Christian",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/15/02 16:09:26","LEM","10/08/02 10:54:03"
"C/LA/3132",3132,"LA",-1,"A/LA/2991",,,"6/4/1658","04/06/58 00:00:00",,"Neving,Unknown",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/17/02 16:10:35","LEM","10/08/02 12:43:44"
"C/LA/3133",3133,"LA",-1,"A/LA/2992",,,"1/5/1650","05/01/50 00:00:00",,"Girvan,Hellein",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/17/02 16:12:41","LEM","10/08/02 10:50:44"
"C/LA/3134",3134,"LA",-1,"A/LA/2993",,,"22/7/1658","07/22/58 00:00:00",,"Paterson,Jonet",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/18/02 10:17:43","LEM","10/08/02 10:49:36"
"C/LA/3135",3135,"LA",-1,"A/LA/2994","19/5/1658","05/19/58 00:00:00","5/4/1659","04/05/59 00:00:00",,"McNaught,Janet",,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,"We have a dittay and comments from witnesses.",0,,1,,1,0,0,0,0,0,0,,,"Supposedly seen at a witches' meeting by a man who then killed himself by going over the craigs and into the sea.",0,0,0,0,0,0,0,0,0,0,"McNauth was the object of counter-magic.  Her victim was to seek her health and get three stopings of straw from Janet's lintel and burn them.  She was seen at the ale house with cats and carlings.  Use of a magic charm for protection.",0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,"After cursing a woman hired someone to do magic on McNaught.  Janet was in charge of taking cows to pasture, she was angry over a late one and it stopped giving milk. A witch testified that a woman died refusing drink (either Janet or the woman?)",0,0,,,0,0,0,0,0,,,"LEM","07/18/02 12:18:47","LEM","10/08/02 10:49:03"
"C/LA/3136",3136,"LA",-1,"A/LA/2995",,,"19/5/1658","05/19/58 00:00:00",,"McCairtnay,Grissell",,,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,"she saw a cold, black uglie gruesome man in an Eldrige place.",0,,0,0,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,"20 Days before hallowmas she was at the shore gathering shellfish with Janet Corsan when they got lost and ended up in 'some eldridge place unknowin to hir where she saw a compne of weemen and one cold black uglie greusome man'.",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Curses after a man drove her cow out of his corn.",0,0,,,0,0,0,0,0,,,"LEM","07/19/02 12:40:42","LEM","10/08/02 10:45:14"
"C/LA/3137",3137,"LA",-1,"A/LA/2996","19/5/1658","05/19/58 00:00:00","2/4/1659","04/02/59 00:00:00",,"Harris,Helen",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/23/02 15:15:20","LEM","10/08/02 10:34:17"
"C/LA/3138",3138,"LA",-1,"A/LA/2997",,,"4/5/1658","05/04/58 00:00:00",,"Neilson,Jonet",,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Mostly discord and quarrels, but bad handwriting and not enough information.",0,"Something about an English man and the Devil in a sheep, very unclear.",0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Refusal of a widower to marry her, had her peats stolen followed by curses.",0,0,,,0,0,0,0,0,,,"LEM","07/23/02 15:45:49","LEM","10/08/02 10:33:19"
"C/LA/3139",3139,"LA",-1,"A/LA/2998",,,"9/5/1586","05/09/86 00:00:00",,"Findlaw,John",,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"Consulted Tibbie Smart",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/24/02 11:09:03","LEM","10/08/02 10:31:33"
"C/LA/3140",3140,"LA",-1,"A/LA/2999",,,"9/5/1586","05/09/86 00:00:00",,"Findlaw,Elizabeth",,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"Consulted Tibbie Smart",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/24/02 11:11:44","LEM","10/08/02 10:31:04"
"C/LA/3141",3141,"LA",-1,"A/LA/3000",,,"9/5/1586","05/09/86 00:00:00",,"Findlaw,Agnes",,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"consulted Tibbie Smart",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/24/02 11:15:22","LEM","10/08/02 10:30:21"
"C/LA/3142",3142,"LA",-1,"A/LA/3001","1590","06/01/90 00:00:00","10/8/1593","08/10/93 00:00:00",,"Kennedy,Jonet",,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"consulted by Bothwell.  She is linked with the North Berwick cases through Agnes Sampson.",0,"the spirit transported her",0,,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,1,0,"she was involved with the picture of wax that Agnes Sampson used.  They melted it",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/24/02 13:25:37","jhm","11/13/02 12:34:26"
"C/LA/3143",3143,"LA",-1,"A/LA/3002",,,"1591","06/01/91 00:00:00",,"Mot,wife of George",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/24/02 16:10:54","LEM","10/08/02 10:26:43"
"C/LA/3157",3157,"LA",-1,"A/LA/3016",,,"1/5/1591","05/01/91 00:00:00",,"Dunlop,Anne",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/26/02 10:15:39","LEM","07/26/02 10:16:23"
"C/LA/3158",3158,"LA",-1,"A/LA/3017",,,"27/4/1659","04/27/59 00:00:00",,"Douglas,Jonet",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/30/02 11:14:48","LEM","10/08/02 10:23:20"
"C/LA/3159",3159,"LA",-1,"A/LA/3018",,,"27/4/1659","04/27/59 00:00:00",,"Bresone,Jonet",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/30/02 11:21:01","LEM","10/08/02 10:22:24"
"C/LA/3160",3160,"LA",-1,"A/LA/3019",,,"27/4/1659","04/27/59 00:00:00",,"Bartlman,Jonet",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/30/02 11:28:31","LEM","10/08/02 10:21:21"
"C/LA/3161",3161,"LA",-1,"A/LA/3020",,,"29/3/1659","03/29/59 00:00:00",,"Blaickie,Christian",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/30/02 14:10:17","LEM","10/08/02 10:20:35"
"C/LA/3162",3162,"LA",-1,"A/LA/3021",,,"29/3/1659","03/29/59 00:00:00",,"Cutchmoulie,Margaret",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","07/30/02 14:14:28","LEM","10/08/02 10:19:47"
"C/LA/3163",3163,"LA",-1,"A/LA/3022",,,"17/8/1610","08/17/10 00:00:00",,"Symsoun,Margaret",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"M. Wasser says she was tried before the bailies of the regality of Lunores","LEM","08/01/02 09:10:05","LEM","10/10/02 14:46:11"
"C/LA/3164",3164,"LA",-1,"A/LA/3023",,,"4/3/1583","03/04/83 00:00:00",,"Bryce,Matthew",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 11:43:04","LEM","12/05/02 13:00:40"
"C/LA/3165",3165,"LA",-1,"A/LA/3024",,,"4/3/1583","03/04/83 00:00:00",,"Thomson,James",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 11:48:01","jhm","12/06/02 12:46:11"
"C/LA/3166",3166,"LA",-1,"A/LA/3025",,,"4/3/1583","03/04/83 00:00:00",,"Richart,John",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 11:52:37","LEM","10/08/02 10:13:52"
"C/LA/3167",3167,"LA",-1,"A/LA/3026",,,"4/3/1583","03/04/83 00:00:00",,"Campbell,James",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 11:55:00","LEM","10/08/02 10:13:07"
"C/LA/3168",3168,"LA",-1,"A/LA/3027",,,"4/3/1583","03/04/83 00:00:00",,"Wilson,Michael",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 11:58:21","LEM","10/08/02 10:09:02"
"C/LA/3169",3169,"LA",-1,"A/LA/3028",,,"4/3/1583","03/04/83 00:00:00",,"Wilson,Robert",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 12:01:07","LEM","08/01/02 12:01:58"
"C/LA/3170",3170,"LA",-1,"A/LA/3029",,,"4/3/1583","03/04/83 00:00:00",,"Boynde,Thomas",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 12:02:52","LEM","10/08/02 10:06:28"
"C/LA/3171",3171,"LA",-1,"A/LA/3030",,,"4/3/1583","03/04/83 00:00:00",,"Wason,Alexander",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 12:04:01","LEM","10/08/02 10:05:27"
"C/LA/3172",3172,"LA",-1,"A/LA/3031",,,"4/3/1583","03/04/83 00:00:00",,"Gilmour,William",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 12:05:38","LEM","10/08/02 10:03:56"
"C/LA/3173",3173,"LA",-1,"A/LA/3032",,,"1/7/1595","07/01/95 00:00:00",,"Hucheon,Agnes",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 16:40:32","LEM","10/08/02 09:58:19"
"C/LA/3174",3174,"LA",0,,,,"9/3/1597","03/09/97 00:00:00",,"0 witches",,,,,"General Assembly policy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The General Assembly was not happy that the civil magistrate was refusing to prosecute accused witches and setting some suspects free.  They resolved that Presbyteries should' proceed in all severities with their censures againis all such Magistrats as sall sett at liberties any person convict of witchcraft heirafter.'","LEM","08/01/02 16:58:52","LEM","08/01/02 17:03:26"
"C/LA/3175",3175,"LA",-1,"A/LA/3033",,,"1599","06/01/99 00:00:00",,"Young,Jonet",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 17:07:08","LEM","10/08/02 09:51:52"
"C/LA/3176",3176,"LA",-1,"A/LA/3034",,,"7/1/1602","01/07/02 00:00:00",,"Goddie,Gill",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/01/02 17:20:16","LEM","10/08/02 09:51:32"
"C/LA/3177",3177,"LA",-1,"A/LA/3035",,,"1614","06/01/14 00:00:00",,"Bell,Bessie",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/02/02 10:05:48","LEM","10/08/02 09:50:51"
"C/LA/3178",3178,"LA",0,,,,"1614","06/01/14 00:00:00",,"2 unnamed witches",,,,,"Ayre Burgh Accounts",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"A man was paid to do his office upon Bessie Bell and utheris for £4 11s. 4d. (same man from earlier Ayr trials).","LEM","08/02/02 10:09:05","LEM","08/02/02 10:09:36"
"C/LA/3233",3233,"LA",0,,,,"28/5/1650","05/28/50 00:00:00",,"3 unnamed witches",,,,,"Some persons in Dreghorn",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Mr. Wm Guthrey and two ministers of Stewarton were appointed to deal with some people who were apprehended for witchcraft in the parish of Dreghorn.  They were supposed to bring them to a confession.","LEM","08/08/02 14:19:37","LEM","10/07/02 14:58:32"
"C/LA/3234",3234,"LA",-1,"A/LA/3073",,,"3/12/1699","12/03/99 00:00:00",,"Cochrane,Isobell",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/14/02 09:52:49","LEM","10/07/02 14:57:10"
"C/LA/3235",3235,"LA",0,,"19/1/1697","01/19/97 00:00:00","12/1/1699","01/12/99 00:00:00",,"0 witches","for investigations at Renfrewshire",,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The Privy Council granted a commission of investigation to look into the witchcraft accusations made by Cristian Shaw.  The commission allows for investigation, witness depositions, and giving caution to stand trial.  But they needed permission to arrest suspects.  They were to report back to the Privy Council by 10 March.  That was done on 19/1/1697.  Then the Privy Council issued a commission to try 24 named people in Renfrewshire (their records are updated with this info.), the Privy Counicl agreed to appoint 'such a somme as they shall think fitt' for imprisoning and trying the Refrewshire witches.  That was from 9 March 1697.  This commission gives concrete instructions as to how the commissioners were required to set up court and run the trial.  The the Privy Council agreed to let the commissioners hold courts at Paisley, Glasgow or anywhere else in Renfrewshire this was on 5 April 1697.  By 4 October 1698 the sheriff depute wrote a letter to the Privy Council requesting further funds for the maintanence of people in prison or a commission to try them.  The Privy Council agreed to pass the matter over to the Lord advocate and to reimburse who ever maintained the suspects.  On 12 January 1699 the Privy Council authorised the Sheriff depute to maintain each prison with not more than one groat each per day to be reimbursed by the treasury.","LEM","08/14/02 10:06:38","LEM","10/07/02 14:56:27"
"C/LA/3236",3236,"LA",-1,"A/LA/3074","1/3/1698","03/01/98 00:00:00","26/7/1698","07/26/98 00:00:00",,"McGowane,Elspeth",,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"accused of charms, malefices and correspondence with the Devil.",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/14/02 11:05:42","LEM","10/07/02 14:54:19"
"C/LA/3237",3237,"LA",-1,"A/LA/3075","18/7/1699","07/18/99 00:00:00","2/1/1699","01/02/99 00:00:00",,"Monro,Margaret",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/14/02 12:16:56","LEM","10/07/02 14:52:48"
"C/LA/3238",3238,"LA",-1,"A/LA/3076",,,"9/3/1697","03/09/97 00:00:00",,"Anderson,Alexander",,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/15/02 12:25:06","LEM","10/07/02 14:51:21"
"C/LA/3239",3239,"LA",-1,"A/LA/3077",,,"14/4/1662","04/14/62 00:00:00",,"Taylor,John",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"LEM","08/20/02 16:22:28","LEM","08/20/02 16:23:33"
